"distA";"distB";"distC";"distD";"distE";"distF";"distG";"temA";"temB";"temC";"temD";"temE";"temF";"temG";"dist";"tem"
"1044";10.7261;8.0656;9.9442;6.4194;6.2293;6.4266;8.6573;15.245;11.9883333333333;15.1966666666667;10.2866666666667;10.0333333333333;10.1383333333333;13.64;"E";"E"
"1045";10.3587;7.6981;9.4236;5.8988;5.7087;5.906;8.1367;14.4466666666667;11.19;14.4083333333333;9.49833333333333;9.245;9.35;12.8516666666667;"E";"E"
"1046";8.1747;5.5704;8.7086;5.1839;4.9938;5.191;7.4218;13.115;9.955;13.0066666666667;8.09666666666667;7.84333333333333;7.94833333333333;11.45;"E";"E"
"1047";8.1521;5.5478;8.686;5.1612;4.9711;5.1684;7.3991;13.0866666666667;9.92666666666667;12.9783333333333;8.06833333333333;7.815;7.92;11.4216666666667;"E";"E"
"1048";8.3779;5.7736;8.9118;5.387;5.197;5.3942;7.6249;13.5733333333333;10.4133333333333;13.465;8.555;8.30166666666667;8.40666666666667;11.9083333333333;"E";"E"
"1049";8.3779;5.7736;8.9118;5.387;5.197;5.3942;7.6249;13.5733333333333;10.4133333333333;13.465;8.555;8.30166666666667;8.40666666666667;11.9083333333333;"E";"E"
"1050";8.3779;5.7736;8.9118;5.387;5.197;5.3942;7.6249;13.5733333333333;10.4133333333333;13.465;8.555;8.30166666666667;8.40666666666667;11.9083333333333;"E";"E"
"1051";8.3779;5.7736;8.9118;5.387;5.197;5.3942;7.6249;13.5733333333333;10.4133333333333;13.465;8.555;8.30166666666667;8.40666666666667;11.9083333333333;"E";"E"
"1052";10.4358;7.7753;9.6539;6.1291;5.9391;6.1363;8.3671;14.4966666666667;11.24;14.54;9.63;9.37666666666667;9.48166666666667;12.9833333333333;"E";"E"
"1053";1.1913;4.2605;4.7034;6.3969;5.1181;7.7212;9.057;1.63166666666667;5.70666666666667;6.805;8.48333333333333;7.77;12.1566666666667;12.4533333333333;"A";"A"
"1054";8.2293;5.6249;8.7631;5.2384;5.0483;5.2455;7.4763;13.515;10.355;13.4066666666667;8.49666666666667;8.24333333333333;8.34833333333333;11.85;"E";"E"
"1055";8.5545;5.9502;9.0884;5.5636;5.3735;5.5708;7.8015;13.9566666666667;10.7966666666667;13.8483333333333;8.93833333333333;8.685;8.79;12.2916666666667;"E";"E"
"1056";8.484;5.8797;9.0179;5.4931;5.3031;5.5003;7.731;13.7666666666667;10.6066666666667;13.6583333333333;8.74833333333333;8.495;8.6;12.1016666666667;"E";"E"
"1057";11.3018;8.6412;10.5198;6.9951;6.805;7.0022;9.233;16.315;13.0583333333333;16.2666666666667;11.3566666666667;11.1033333333333;11.2083333333333;14.71;"E";"E"
"1058";10.6714;8.0109;9.8895;6.3648;6.1747;6.3719;8.6027;15.0483333333333;11.7916666666667;15;10.09;9.83666666666667;9.94166666666667;13.4433333333333;"E";"E"
"1059";3.357;1.5225;6.2808;3.0048;2.8148;4.4506;6.8278;6.04166666666667;2.575;9.37;4.99;4.73666666666667;7.53;10.5183333333333;"B";"B"
"1060";2.5039;0.6694;5.9775;3.1508;3.1405;4.8294;7.9753;4.43166666666667;0.965;8.80833333333333;5.36666666666667;5.00166666666667;8.42833333333333;11.5;"B";"B"
"1061";3.3182;1.4836;6.1372;2.8612;2.6712;4.3724;6.8819;6.16166666666667;2.695;9.06833333333333;4.68833333333333;4.435;7.53833333333333;10.6133333333333;"B";"B"
"1062";2.5956;0.7611;5.8234;3.1149;2.9248;4.7377;7.0835;4.60333333333333;1.13666666666667;8.93833333333333;5.3;5.04666666666667;8.25666666666667;11.37;"B";"B"
"1063";3.3897;1.5552;6.0967;2.8208;2.6307;4.2916;6.6687;6.27666666666667;2.81;8.87833333333333;4.51;4.25666666666667;7.22166666666667;10.21;"B";"B"
"1064";8.2856;5.6813;8.8195;5.2947;5.1047;5.3019;7.5326;13.5633333333333;10.4033333333333;13.455;8.545;8.29166666666667;8.39666666666667;11.8983333333333;"E";"E"
"1065";8.4746;5.8702;9.0085;5.4837;5.2936;5.4909;7.7216;14.1416666666667;10.9816666666667;14.0333333333333;9.12333333333333;8.87;8.975;12.4766666666667;"E";"E"
"1066";3.2983;1.4638;6.0067;2.8355;2.6455;4.3467;6.7781;6.07166666666667;2.605;8.795;4.65166666666667;4.39833333333333;7.50166666666667;10.5966666666667;"B";"B"
"1067";8.3801;5.7758;8.914;5.3892;5.1991;5.3964;7.6271;14.065;10.905;13.9566666666667;9.04666666666667;8.79333333333333;8.89833333333333;12.4;"E";"E"
"1068";3.3285;1.4939;6.0355;2.7595;2.5694;4.2706;6.702;6.19666666666667;2.73;8.79833333333333;4.41833333333333;4.165;7.26833333333333;10.3633333333333;"B";"B"
"1069";7.7696;5.1652;8.3035;4.7787;4.5886;4.7858;7.0166;12.6066666666667;9.44666666666667;12.4983333333333;7.58833333333333;7.335;7.44;10.9416666666667;"E";"E"
"1070";10.1906;8.3327;10.7245;7.1997;7.0097;7.2069;9.5219;16.515;13.8516666666667;16.4066666666667;11.4966666666667;11.2433333333333;11.3483333333333;13.8266666666667;"E";"E"
"1071";3.5799;1.7454;6.2775;2.9058;2.7158;4.1108;6.4879;6.44166666666667;2.975;9.23166666666667;4.79666666666667;4.54333333333333;6.83333333333333;9.82166666666667;"B";"B"
"1072";3.2052;1.3707;6.0255;2.7999;2.6098;4.311;6.6568;5.895;2.42833333333333;8.825;4.77333333333333;4.52;7.62333333333333;10.7366666666667;"B";"B"
"1073";1.758;0.9417;5.2701;3.3443;2.8544;5.4575;7.6893;3.56333333333333;1.905;8.73666666666667;5.92;5.12333333333333;9.51;11.6216666666667;"B";"B"
"1074";1.758;0.9417;5.2701;3.3443;2.8544;5.4575;7.6893;3.56333333333333;1.905;8.73666666666667;5.92;5.12333333333333;9.51;11.6216666666667;"B";"B"
"1075";1.7309;0.9713;5.243;3.3739;2.884;5.4871;7.7189;3.55333333333333;1.975;8.72666666666667;5.99;5.19333333333333;9.58;11.6916666666667;"B";"B"
"1076";1.7309;0.9713;5.243;3.3739;2.884;5.4871;7.7189;3.55333333333333;1.975;8.72666666666667;5.99;5.19333333333333;9.58;11.6916666666667;"B";"B"
"1077";6.7761;4.1156;7.1145;3.5897;3.3996;4.4852;6.7338;9.48666666666667;6.23;11.5066666666667;6.59666666666667;6.34333333333333;7.665;10.9516666666667;"E";"B"
"1078";9.9469;8.0889;10.4808;6.956;6.7659;6.9632;9.2782;15.665;13.0016666666667;15.5566666666667;10.6466666666667;10.3933333333333;10.4983333333333;12.9766666666667;"E";"E"
"1079";9.9469;8.0889;10.4808;6.956;6.7659;6.9632;9.2782;15.665;13.0016666666667;15.5566666666667;10.6466666666667;10.3933333333333;10.4983333333333;12.9766666666667;"E";"E"
"1080";2.2055;0.371;5.4164;2.848;2.4163;4.8676;7.4143;4.20166666666667;0.735;8.28;4.84333333333333;4.49833333333333;8.11333333333333;10.9716666666667;"B";"B"
"1081";7.4156;4.8112;7.9495;4.4247;4.2346;4.4319;6.6626;12.1633333333333;9.00333333333333;12.055;7.145;6.89166666666667;6.99666666666667;10.4983333333333;"E";"E"
"1082";8.7162;5.9766;9.25;5.7253;5.5352;5.7324;8.5849;14.3583333333333;11.5066666666667;14.25;9.34;9.08666666666667;9.19166666666667;11.7283333333333;"E";"E"
"1083";7.2538;4.5932;7.1461;3.6213;3.4312;4.6548;6.7654;10.665;7.40833333333333;11.52;6.61;6.35666666666667;7.67666666666667;10.965;"E";"E"
"1084";8.7391;6.2559;9.273;5.7482;5.5581;5.7554;8.6078;14.7533333333333;12.0383333333333;14.645;9.735;9.48166666666667;9.58666666666667;12.1233333333333;"E";"E"
"1085";8.8486;6.1091;9.3825;5.8578;5.6677;5.8649;8.7174;14.5533333333333;11.7016666666667;14.445;9.535;9.28166666666667;9.38666666666667;11.9233333333333;"E";"E"
"1086";8.9335;7.0755;9.4674;5.9426;5.7525;5.9498;8.8022;14.9416666666667;12.2783333333333;14.8333333333333;9.92333333333333;9.67;9.775;12.3116666666667;"E";"E"
"1087";8.8915;6.152;9.4254;5.9007;5.7106;5.9078;8.7603;14.5916666666667;11.74;14.4833333333333;9.57333333333333;9.32;9.425;11.9616666666667;"E";"E"
"1088";3.1162;1.2817;5.8232;2.8504;2.6604;4.4709;6.8167;5.76666666666667;2.3;8.36833333333333;4.57833333333333;4.325;7.68166666666667;10.795;"B";"B"
"1089";3.1162;1.2817;5.8232;2.8504;2.6604;4.4709;6.8167;5.76666666666667;2.3;8.36833333333333;4.57833333333333;4.325;7.68166666666667;10.795;"B";"B"
"1090";7.2839;4.6796;7.8178;4.293;4.103;4.3002;6.5309;11.9983333333333;8.83833333333333;11.89;6.98;6.72666666666667;6.83166666666667;10.3333333333333;"E";"E"
"1091";0.3963;2.647;3.9084;5.6019;4.3231;6.9262;8.262;0.906666666666667;5.03833333333333;6.08;7.75833333333333;7.045;11.4316666666667;11.7283333333333;"A";"A"
"1092";2.0548;0.6311;5.0908;2.7437;2.2538;4.8569;7.0887;4.26333333333333;1.32166666666667;7.51833333333333;4.50833333333333;3.71166666666667;8.09833333333333;10.21;"B";"B"
"1093";6.057;3.9972;7.1664;3.6416;3.4516;4.5371;6.7857;10.8566666666667;7.68166666666667;11.4233333333333;6.51333333333333;6.26;7.58166666666667;10.8683333333333;"E";"E"
"1094";8.8467;6.9888;9.3806;5.8558;5.6658;5.863;8.7155;14.56;11.8966666666667;14.4516666666667;9.54166666666667;9.28833333333333;9.39333333333333;11.93;"E";"E"
"1095";6.0574;3.9977;7.1668;3.642;3.452;4.5375;6.7861;10.7483333333333;7.57333333333333;11.4366666666667;6.52666666666667;6.27333333333333;7.595;10.8816666666667;"E";"E"
"1096";9.3566;7.4986;9.8905;6.3657;6.1756;6.3729;8.6879;14.84;12.1766666666667;14.7316666666667;9.82166666666667;9.56833333333333;9.67333333333333;12.1516666666667;"E";"E"
"1097";8.4148;6.5568;8.9487;5.4239;5.2338;5.4311;8.2835;13.955;11.2916666666667;13.8466666666667;8.93666666666667;8.68333333333333;8.78833333333333;11.325;"E";"E"
"1098";8.4025;6.5446;8.9364;5.4117;5.2216;5.4188;8.2713;13.925;11.2616666666667;13.8166666666667;8.90666666666667;8.65333333333333;8.75833333333333;11.295;"E";"E"
"1099";6.6731;4.6134;8.0063;4.4815;4.2914;4.4887;6.7194;11.92;8.745;12.3216666666667;7.41166666666667;7.15833333333333;7.26333333333333;10.765;"E";"E"
"1100";0.5339;1.9673;4.046;4.0927;3.6028;6.2059;8.3996;1.08833333333333;3.76833333333333;6.26166666666667;7.125;6.32833333333333;10.715;11.91;"A";"A"
"1101";4.9836;2.9238;6.3688;2.844;2.654;3.7395;5.9881;8.78;5.605;9.78666666666667;4.87666666666667;4.62333333333333;5.79;9.23166666666667;"E";"E"
"1102";6.701;4.3233;7.2349;3.7101;3.52;4.3925;6.8542;11.515;8.38;11.4066666666667;6.49666666666667;6.24333333333333;7.41833333333333;10.8516666666667;"E";"E"
"1103";6.0687;4.009;6.8951;3.3703;3.1802;4.2658;6.5144;10.8783333333333;7.70333333333333;10.855;5.945;5.69166666666667;7.01333333333333;10.3;"E";"E"
"1104";8.4965;6.6386;9.0304;5.5057;5.3156;5.5128;8.3653;13.89;11.2266666666667;13.7816666666667;8.87166666666667;8.61833333333333;8.72333333333333;11.26;"E";"E"
"1105";3.4262;1.2799;4.8959;1.9231;1.733;3.9427;6.2885;5.34666666666667;2.14;6.895;3.105;2.85166666666667;6.375;9.48833333333333;"B";"B"
"1106";0.877;2.865;4.004;5.6975;4.4187;7.0218;8.3576;1.92;5.85666666666667;6.76666666666667;8.445;7.73166666666667;12.1183333333333;12.415;"A";"A"
"1107";0.6771;2.4768;3.5712;5.2647;3.9859;6.589;7.9248;1.57333333333333;4.83666666666667;5.73;7.40833333333333;6.695;11.0816666666667;11.3783333333333;"A";"A"
"1108";4.7163;2.6566;6.0176;2.4928;2.3027;3.3172;5.6695;8.23833333333333;5.06333333333333;9.31;4.4;4.14666666666667;5.91833333333333;8.90166666666667;"E";"E"
"1109";9.0888;7.2308;9.6226;6.0979;5.9078;6.105;8.4201;14.3466666666667;11.6833333333333;14.2383333333333;9.32833333333333;9.075;9.18;11.6583333333333;"E";"E"
"1110";5.1794;3.1197;6.08;2.5552;2.3652;3.4507;5.6993;9.15;5.975;9.50666666666667;4.59666666666667;4.34333333333333;5.51;8.95166666666667;"E";"E"
"1111";4.2438;2.1841;5.5451;2.0203;1.8302;3.4408;5.818;7.32333333333333;4.14833333333333;8.395;3.485;3.23166666666667;5.98833333333333;8.97666666666667;"E";"E"
"1112";6.289;4.4311;6.8229;3.2981;3.1081;4.1936;6.4422;10.71;8.04666666666667;10.6016666666667;5.69166666666667;5.43833333333333;6.76;10.0466666666667;"E";"E"
"1113";7.6;5.742;8.1339;4.6091;4.4191;4.6163;8.1282;12.8266666666667;10.1633333333333;12.7183333333333;7.80833333333333;7.555;7.66;10.8616666666667;"E";"E"
"1114";2.4099;0.8755;4.9915;2.6444;2.1545;4.7576;6.9894;4.78833333333333;1.63833333333333;7.47666666666667;4.46666666666667;3.67;8.05666666666667;10.1683333333333;"B";"B"
"1115";7.9345;6.0765;8.4684;4.9436;4.7536;4.9508;7.8032;13.04;10.3766666666667;12.9316666666667;8.02166666666667;7.76833333333333;7.87333333333333;10.41;"E";"E"
"1116";8.6444;6.7864;9.1783;5.6535;5.4635;5.6607;8.5132;13.8933333333333;11.23;13.785;8.875;8.62166666666667;8.72666666666667;11.2633333333333;"E";"E"
"1117";6.8232;4.9652;7.3571;3.8323;3.6422;3.8395;6.0702;11.5233333333333;8.86;11.415;6.505;6.25166666666667;6.35666666666667;9.85833333333333;"E";"E"
"1118";5.8192;3.7583;6.3531;2.8283;2.6383;3.7238;5.9724;10.0683333333333;7.33;9.96;5.05;4.79666666666667;6.11833333333333;9.405;"E";"E"
"1119";5.6043;3.5446;6.4522;2.9274;2.7373;3.8229;6.0715;9.94833333333333;6.77333333333333;10.2166666666667;5.30666666666667;5.05333333333333;6.375;9.66166666666667;"E";"E"
"1120";7.8894;6.0314;8.4233;4.8985;4.7084;4.9057;7.7581;12.9316666666667;10.2683333333333;12.8233333333333;7.91333333333333;7.66;7.765;10.3016666666667;"E";"E"
"1121";8.4005;6.5425;8.9344;5.4096;5.2195;5.4168;8.2692;13.7316666666667;11.0683333333333;13.6233333333333;8.71333333333333;8.46;8.565;11.1016666666667;"E";"E"
"1122";7.0486;5.1906;7.5825;4.0577;3.8677;4.0649;6.2956;11.9016666666667;9.23833333333333;11.7933333333333;6.88333333333333;6.63;6.735;10.2366666666667;"E";"E"
"1123";6.1228;4.2649;6.6567;3.132;2.9419;4.0274;6.276;10.39;7.72666666666667;10.2816666666667;5.37166666666667;5.11833333333333;6.44;9.72666666666667;"E";"E"
"1124";2.6604;0.9767;4.5159;2.3202;1.8303;4.4334;6.6651;4.20333333333333;1.82666666666667;6.87166666666667;3.875;3.07833333333333;7.465;9.57666666666667;"B";"B"
"1125";6.8493;4.9913;7.3831;3.8584;3.6683;3.8655;6.0963;11.62;8.95666666666667;11.5116666666667;6.60166666666667;6.34833333333333;6.45333333333333;9.955;"E";"E"
"1126";8.1825;6.3245;8.7164;5.1916;5.0016;5.1988;8.0512;13.3116666666667;10.6483333333333;13.2033333333333;8.29333333333333;8.04;8.145;10.6816666666667;"E";"E"
"1127";3.0466;1.3208;4.5699;2.1421;1.6523;4.2462;6.5677;5.10166666666667;2.53666666666667;6.68833333333333;3.74;2.94333333333333;7.18833333333333;9.38;"B";"B"
"1128";4.4864;2.4267;5.2654;1.7406;1.5506;3.2518;5.5976;7.72666666666667;4.55166666666667;7.73166666666667;2.82166666666667;2.56833333333333;5.67166666666667;8.785;"E";"E"
"1129";5.9412;3.7537;6.4751;2.9503;2.7602;3.8458;6.0944;10.465;7.305;10.3566666666667;5.44666666666667;5.19333333333333;6.515;9.80166666666667;"E";"E"
"1130";0.7089;2.4762;3.3148;5.0084;3.7295;6.3327;7.6685;1.255;4.53166666666667;5.10333333333333;6.78166666666667;6.06833333333333;10.455;10.7516666666667;"A";"A"
"1131";0.7089;2.4762;3.3148;5.0084;3.7295;6.3327;7.6685;1.255;4.53166666666667;5.10333333333333;6.78166666666667;6.06833333333333;10.455;10.7516666666667;"A";"A"
"1132";0.7089;2.4762;3.3148;5.0084;3.7295;6.3327;7.6685;1.255;4.53166666666667;5.10333333333333;6.78166666666667;6.06833333333333;10.455;10.7516666666667;"A";"A"
"1133";1.2189;2.9679;3.3393;4.2112;3.7213;6.3244;7.693;1.96;4.71166666666667;5.12166666666667;6.765;5.96833333333333;10.355;10.77;"A";"A"
"1134";1.2189;2.9679;3.3393;4.2112;3.7213;6.3244;7.693;1.96;4.71166666666667;5.12166666666667;6.765;5.96833333333333;10.355;10.77;"A";"A"
"1135";6.1378;4.2799;6.6717;3.1469;2.9569;4.0424;6.291;10.4116666666667;7.74833333333333;10.3033333333333;5.39333333333333;5.14;6.46166666666667;9.74833333333333;"E";"E"
"1136";5.3303;3.3355;5.8642;2.3394;2.1494;3.2349;5.4835;9.21166666666667;6.37833333333333;9.10333333333333;4.19333333333333;3.94;5.10666666666667;8.54833333333333;"E";"E"
"1137";2.3221;1.501;4.1775;2.7443;2.2544;4.8575;7.0892;3.63333333333333;2.66333333333333;6.30166666666667;4.71666666666667;3.92;8.30666666666667;10.4183333333333;"B";"B"
"1138";1.8624;4.2709;4.9136;6.6072;5.8543;8.4495;9.2673;3.63333333333333;7.1;7.25;8.92833333333333;8.235;12.6416666666667;12.8983333333333;"A";"A"
"1139";5.2467;3.187;5.9221;2.3973;2.2072;3.2928;5.5414;9.065;5.89;9.19;4.28;4.02666666666667;5.19333333333333;8.635;"E";"E"
"1140";4.7458;2.5345;5.2797;1.7549;1.5649;3.1158;5.4681;8.00833333333333;4.89666666666667;7.9;2.99;2.73666666666667;5.39166666666667;8.375;"E";"E"
"1141";5.8889;4.031;6.2568;2.732;2.542;3.1137;5.3445;10.1383333333333;7.475;9.67833333333333;4.89166666666667;4.515;5.04166666666667;8.54333333333333;"E";"E"
"1142";2.2191;4.6277;5.2704;6.9639;6.211;8.8062;9.624;4.39;7.85666666666667;8.00666666666667;9.685;8.99166666666667;13.3983333333333;13.655;"A";"A"
"1143";1.0982;2.5157;2.9537;3.759;3.2691;5.8722;7.3073;1.92;4.05166666666667;4.58833333333333;6.105;5.30833333333333;9.695;10.2366666666667;"A";"A"
"1144";3.1737;1.6419;4.2642;1.9171;1.4272;4.0303;6.262;5.28;2.96;6.21333333333333;3.20333333333333;2.40666666666667;6.79333333333333;8.905;"E";"E"
"1145";5.1172;3.1801;5.701;2.1762;1.9862;2.6578;5.01;8.78666666666667;6.09;8.53166666666667;3.745;3.36833333333333;4.49833333333333;7.48166666666667;"E";"E"
"1146";1.0483;2.7973;3.1687;4.0406;3.5507;6.1538;7.5223;1.73;4.48166666666667;4.89166666666667;6.535;5.73833333333333;10.125;10.54;"A";"A"
"1147";9.1466;7.2886;9.6805;6.1557;5.9656;6.7532;8.838;14.42;11.7566666666667;14.3116666666667;9.40166666666667;9.14833333333333;8.81166666666667;11.1133333333333;"E";"F"
"1148";5.2904;3.5044;5.6425;2.1177;1.9277;2.5993;4.9515;9.15833333333333;6.515;8.38;3.59333333333333;3.21666666666667;4.34666666666667;7.33;"E";"E"
"1149";5.8034;3.9455;6.3373;2.8126;2.6225;3.1391;5.3699;9.91833333333333;7.255;9.81;4.9;4.64666666666667;5.41166666666667;8.91333333333333;"E";"E"
"1150";4.175;2.3689;4.672;1.1472;0.9571;3.1668;5.5126;6.82333333333333;4.25;6.60666666666667;1.69666666666667;1.44333333333333;4.96666666666667;8.08;"E";"E"
"1151";3.5846;2.0527;4.4842;1.5371;1.0472;3.5495;5.8953;5.69166666666667;3.37166666666667;6.59;2.50666666666667;1.71;5.92666666666667;9.04;"E";"E"
"1152";10.455;8.5971;10.9889;7.4642;7.2741;7.2192;9.304;16.6083333333333;13.945;16.5;11.59;11.3366666666667;11.1583333333333;13.46;"F";"F"
"1153";4.3678;2.5098;4.9017;1.3769;1.1869;3.3965;5.7423;7.09833333333333;4.435;6.99;2.08;1.82666666666667;5.35;8.46333333333333;"E";"E"
"1154";3.3249;1.7931;3.9591;1.7078;1.2179;3.8131;5.957;5.63333333333333;3.31333333333333;5.92;3.16;2.36333333333333;6.77;8.61166666666667;"E";"E"
"1155";1.3057;3.0874;2.5079;4.2015;3.4486;6.0438;6.8616;2.18333333333333;5.05333333333333;3.825;5.50333333333333;4.81;9.21666666666667;9.47333333333333;"A";"A"
"1156";8.679;6.821;9.2129;5.6881;5.498;5.132;7.2168;14.4666666666667;11.8033333333333;14.3583333333333;9.44833333333333;9.195;7.69;9.99166666666667;"F";"F"
"1157";4.2489;2.5478;4.4711;0.9464;0.7563;2.9659;5.3117;6.91666666666667;4.36333333333333;6.38666666666667;1.47666666666667;1.22333333333333;4.74666666666667;7.86;"E";"E"
"1158";5.4858;3.6279;5.6375;2.1127;1.9226;2.5832;4.9354;9.03833333333333;6.375;8.40333333333333;3.61666666666667;3.24;4.41666666666667;7.4;"E";"E"
"1159";3.5203;1.9884;3.741;2.4668;1.9769;4.5721;5.7388;5.515;3.195;5.535;3.52833333333333;2.73166666666667;7.13833333333333;8.22666666666667;"E";"E"
"1160";5.2831;3.582;5.6352;2.1104;1.9203;2.2212;4.5734;9.31166666666667;6.75833333333333;8.53333333333333;3.74666666666667;3.37;3.84;6.82333333333333;"E";"E"
"1161";5.1327;3.4317;4.8619;1.3371;1.147;2.2024;4.5482;7.96166666666667;5.40833333333333;7.04666666666667;2.26;1.88333333333333;3.87;6.98333333333333;"E";"E"
"1162";10.7872;8.9292;11.3211;7.7963;7.6063;7.0024;9.0872;17.0516666666667;14.3883333333333;16.9433333333333;12.0333333333333;11.78;10.2833333333333;12.585;"F";"F"
"1163";3.9495;2.4176;3.484;2.2098;1.7199;4.3151;5.4818;6.25666666666667;3.93666666666667;5.22333333333333;3.21666666666667;2.42;6.82666666666667;7.915;"E";"E"
"1164";5.3129;3.6118;5.665;2.1402;1.9501;2.251;4.6032;9.27666666666667;6.72333333333333;8.49833333333333;3.71166666666667;3.335;3.93;6.91333333333333;"E";"E"
"1165";5.3502;3.6491;5.7023;2.1775;1.9875;2.2883;4.6405;9.34666666666667;6.79333333333333;8.56833333333333;3.78166666666667;3.405;4;6.98333333333333;"E";"E"
"1166";5.3502;3.6491;5.7023;2.1775;1.9875;2.2883;4.6405;9.34666666666667;6.79333333333333;8.56833333333333;3.78166666666667;3.405;4;6.98333333333333;"E";"E"
"1167";4.1733;2.4615;3.5486;1.6269;1.1371;3.7322;5.5465;6.54;4.565;5.47666666666667;2.4;1.60333333333333;6.01;8.16833333333333;"E";"E"
"1168";4.5928;2.8917;4.1946;0.6698;0.4797;2.7941;5.1399;7.41166666666667;4.85833333333333;6.30833333333333;1.39833333333333;1.145;4.95166666666667;8.065;"E";"E"
"1169";5.5456;3.8445;4.7594;2.2112;2.0212;1.9537;4.306;9.77833333333333;7.225;8.44666666666667;4.17333333333333;3.79666666666667;3.51;6.49333333333333;"F";"F"
"1170";5.5483;3.8472;4.7539;2.2057;2.0156;1.9482;4.3005;9.75166666666667;7.19833333333333;8.34666666666667;4.07333333333333;3.69666666666667;3.41;6.39333333333333;"F";"F"
"1171";7.4566;5.5987;6.8435;4.4657;4.2757;3.4417;5.6724;12.015;9.35166666666667;11.3816666666667;6.99666666666667;6.74333333333333;5.75;9.25166666666667;"F";"F"
"1172";7.4397;5.5818;5.8972;3.3001;3.4873;2.4954;4.7261;12.1483333333333;9.485;10.1866666666667;5.96;5.93333333333333;4.555;8.05666666666667;"F";"F"
"1173";7.4397;5.5818;5.8972;3.3001;3.4873;2.4954;4.7261;12.1483333333333;9.485;10.1866666666667;5.96;5.93333333333333;4.555;8.05666666666667;"F";"F"
"1174";7.4397;5.5818;5.8972;3.3001;3.4873;2.4954;4.7261;12.1483333333333;9.485;10.1866666666667;5.96;5.93333333333333;4.555;8.05666666666667;"F";"F"
"1175";7.7388;5.8808;7.1256;4.7479;4.5578;3.7386;5.9545;12.6683333333333;10.005;12.035;7.65;7.39666666666667;6.37166666666667;9.905;"F";"F"
"1176";10.1615;8.3035;9.908;7.1706;6.9806;5.8753;7.9601;15.6233333333333;12.96;14.6516666666667;10.605;10.3516666666667;7.95166666666667;10.2533333333333;"F";"F"
"1177";7.5358;5.6779;5.4759;2.8787;3.066;2.0821;4.3128;12.2133333333333;9.55;9.83833333333333;5.61166666666667;5.585;4.22666666666667;7.72833333333333;"F";"F"
"1178";7.5057;5.6477;6.8925;4.5148;4.3247;3.4907;5.7214;12.075;9.41166666666667;11.4416666666667;7.05666666666667;6.80333333333333;5.81;9.31166666666667;"F";"F"
"1179";6.2257;4.3678;5.3477;2.8526;2.6625;1.9539;4.1847;10.1716666666667;7.50833333333333;9.09333333333333;4.75;4.37333333333333;3.28833333333333;6.79;"F";"F"
"1180";6.2257;4.3678;5.3477;2.8526;2.6625;1.9539;4.1847;10.1716666666667;7.50833333333333;9.09333333333333;4.75;4.37333333333333;3.28833333333333;6.79;"F";"F"
"1181";10.0288;8.1708;9.7814;7.0379;6.8478;5.7488;7.8335;15.3066666666667;12.6433333333333;14.4216666666667;10.2883333333333;10.035;7.72166666666667;10.0233333333333;"F";"F"
"1182";10.0288;8.1708;9.7814;7.0379;6.8478;5.7488;7.8335;15.3066666666667;12.6433333333333;14.4216666666667;10.2883333333333;10.035;7.72166666666667;10.0233333333333;"F";"F"
"1183";11.6451;9.7872;10.4794;8.6543;8.4642;6.4467;8.5315;17.8166666666667;15.1533333333333;16.0183333333333;12.7983333333333;12.545;9.31833333333333;11.62;"F";"F"
"1184";7.7732;5.9152;7.16;4.7823;4.5923;3.7582;5.989;12.4816666666667;9.81833333333333;11.8483333333333;7.46333333333333;7.21;6.21666666666667;9.71833333333333;"F";"F"
"1185";3.0569;4.8387;3.0296;4.7232;3.9703;6.5655;7.3833;4.52833333333333;7.39833333333333;4.81666666666667;6.495;5.80166666666667;10.2083333333333;10.465;"C";"A"
"1186";10.1756;8.3176;9.2999;7.1847;6.9946;5.2672;7.352;15.5616666666667;12.8983333333333;14.6883333333333;10.5433333333333;10.29;7.98833333333333;10.29;"F";"F"
"1187";7.2557;5.4031;5.3378;2.7406;2.9279;1.944;4.1747;11.9583333333333;9.35166666666667;9.51666666666667;5.29;5.26333333333333;3.905;7.40666666666667;"F";"F"
"1188";11.3481;9.4902;10.1824;8.3573;8.1672;6.1497;8.2345;17.2733333333333;14.61;15.475;12.255;12.0016666666667;8.775;11.0766666666667;"F";"F"
"1189";8.0207;6.1628;7.4076;5.0299;4.8398;3.5147;6.2214;12.9116666666667;10.2483333333333;12.2783333333333;7.89333333333333;7.64;5.74333333333333;9.28666666666667;"F";"F"
"1190";5.1281;3.427;3.706;1.0021;0.8121;2.1394;4.4911;8.11166666666667;5.55833333333333;6.42;1.73166666666667;1.355;3.78333333333333;6.89833333333333;"E";"E"
"1191";5.9309;4.2298;4.703;2.1059;1.9577;1.6723;4.1433;10.4866666666667;7.93333333333333;8.44833333333333;4.22166666666667;3.88666666666667;3.145;6.53666666666667;"F";"F"
"1192";4.8314;3.2783;4.3487;0.052;0.6339;2.2184;4.5701;7.80666666666667;5.45666666666667;6.16666666666667;0.0783333333333333;1.00333333333333;3.90166666666667;7.01666666666667;"D";"D"
"1193";5.3339;3.1724;3.7008;0.1663;0.5536;2.3227;4.669;7.39;5.32;5.31666666666667;0.343333333333333;1.11833333333333;4.06333333333333;7.17166666666667;"D";"D"
"1194";6.2962;4.4382;5.1861;2.589;2.733;1.7923;4.0231;10.1683333333333;7.505;8.93;4.70333333333333;4.37;3.125;6.62666666666667;"F";"F"
